a,b,c,d,n,t,v,D,infeasible
217.09244,1346.0466,206.90762,79.35771,2.7672095,29.650457,11385.787,3.3457134,0
78.94208,1584.9828,153.06894,64.08602,1.8068789,10.177012,7357.919,2.827844,0
213.84933,630.479,271.11096,111.57032,4.7513175,12.875849,11644.085,3.26018,0
139.8287,1204.0731,311.2834,108.6237,4.185879,23.50479,15831.397,4.4541874,0
306.53073,597.2894,193.33557,177.90588,2.4541636,21.650515,22173.637,6.0376973,0
368.63895,1337.4087,283.692,153.86966,4.392678,28.42809,33750.004,7.2901173,0
100.52689,1117.7351,171.67635,65.97144,4.20082,17.082214,6486.804,2.325349,0
96.526726,1353.7784,93.27847,66.360306,4.751353,40.114,6768.705,2.6708221,0
136.80342,1187.1383,85.5423,56.517776,4.697375,27.935543,5526.556,2.0597305,0
141.22223,1524.7473,132.89867,80.61725,4.53633,36.20691,10893.482,3.5862527,0
79.97234,910.92725,106.61958,71.148285,2.5490837,10.135335,5557.7046,2.189423,0
176.0287,763.7929,300.58542,145.83623,3.4407043,10.43956,18375.934,4.80301,0
254.89694,541.1133,358.40994,126.10035,4.89581,23.776463,13799.565,3.7353885,0
507.04028,931.31964,339.214,190.75143,1.2987713,7.0180387,39337.836,7.656107,0
269.68195,1050.4424,384.85892,140.91624,2.8336847,9.754686,24224.39,5.5264115,0
502.66537,191.55647,471.95862,170.70653,3.6284277,1.9505591,17616.93,10.037073,0
190.57858,713.2407,183.71648,116.76546,3.5674763,10.29991,12128.85,3.5190735,0
298.49017,1252.2378,195.27478,132.3932,3.730443,11.057736,23791.4,5.733809,0
162.3367,1146.5751,266.70935,144.76741,4.2142553,23.901876,23998.496,5.923961,0
187.75967,1266.227,124.32143,85.1135,4.224565,29.699379,10953.782,3.389468,0
175.00972,1348.3575,190.5375,93.43998,2.9496663,24.951778,13374.709,3.9095047,0
191.9817,1102.0891,170.98868,144.50418,1.113784,21.311302,22833.658,5.7091594,0
331.0151,744.3173,378.06317,169.14006,2.4970098,8.299801,26112.412,5.86698,0
237.78058,812.2822,221.88484,124.57826,1.8262073,36.963375,15548.184,4.1359944,0
284.0669,543.9673,181.55254,96.302864,1.04241,14.939005,9624.498,2.3960166,0
387.85895,1033.856,338.37323,156.6984,3.4528925,43.176548,29664.342,7.0821013,0
368.66638,929.8788,148.37508,124.539185,1.1341461,28.932018,18450.426,4.4679556,0
442.68192,936.8503,258.3097,171.20743,2.947985,45.934933,31809.623,7.3507795,0
298.17975,549.0401,340.98682,160.00835,2.6649654,30.750845,19286.178,5.0122285,0
123.58482,1309.6827,193.35526,86.480934,2.0603728,38.85544,11010.901,3.5572796,0
121.09806,1400.783,238.3049,89.54417,2.0175412,21.974255,12466.288,3.8088582,0
424.6535,1160.3373,315.74615,169.31834,4.4882226,9.084203,36595.6,7.5645947,0
198.77544,1540.1923,238.27666,172.50717,3.2578747,13.541479,41937.574,8.7037945,0
471.51257,712.843,325.91287,179.95164,1.0957203,8.78398,29731.893,6.190686,0
149.99799,1433.217,130.11607,62.248398,3.6669426,13.809288,7444.7314,2.6046958,0
121.40724,1286.665,122.32154,74.87602,3.9213965,5.6088924,8356.41,2.9080644,0
139.22575,1014.57416,98.49791,59.66548,1.9730383,27.825907,5514.1606,1.9083416,0
143.21056,1087.2682,191.37407,80.90691,2.7658865,23.925764,9120.142,2.8726668,0
363.30423,478.8038,242.6931,122.055275,2.5320754,43.774,13327.045,3.6583664,0
508.07706,104.48892,456.90616,172.57823,3.617954,17.726639,15655.699,2200.0,1
176.74847,918.97705,69.75389,64.85259,3.424833,30.045174,6076.513,2.0629334,0
297.95728,1113.454,262.01608,139.7036,1.1471338,40.951653,24286.662,5.747821,0
151.40749,1023.0678,137.4454,82.27603,2.3425314,29.332499,8708.042,2.7948055,0
271.15274,1143.3494,320.7073,165.36482,1.1794205,17.079893,32345.055,6.7956495,0
289.05997,660.2396,449.72455,168.83345,4.6533904,32.952084,24113.93,6.2398777,0
135.82639,684.01404,283.46628,132.76178,4.204329,31.93903,14097.082,4.271284,0
133.74342,1303.5631,142.56348,61.72723,2.424898,28.72403,6826.2646,2.4088984,0
419.37054,766.4927,357.74823,151.93066,2.6215947,19.511497,24174.771,5.445095,0
239.18065,1535.1621,224.51141,94.80506,1.6768137,12.933582,16212.5205,4.334832,0
240.70834,1139.8246,236.65274,135.27028,3.6792612,11.024097,22385.537,5.454083,0
329.5848,1214.4362,267.11533,167.42776,1.438161,29.37925,35070.87,7.2995453,0
355.88013,1065.253,462.0642,164.22635,3.9914343,12.731724,33097.63,7.003177,0
140.63481,1556.4878,158.86345,78.11664,1.1142371,37.74247,10730.541,3.5126748,0
410.53253,1069.9159,391.81827,179.82045,4.8214364,31.002163,38407.26,8.129153,0
209.98561,1136.1113,222.00024,75.2672,1.0445622,5.839335,9729.673,2.7130804,0
436.04236,538.0272,199.02022,152.07921,3.4516037,21.649624,18867.217,4.8017488,0
470.77158,476.29504,202.65411,193.19072,4.751029,1.0073572,24609.283,14.379931,0
270.93787,690.48773,280.58054,136.02098,1.9463065,38.581203,16861.367,4.4748363,0
361.10535,843.16876,253.84944,157.59569,1.6304749,47.493645,24939.58,6.1675916,0
152.24188,870.1772,200.93073,73.3897,2.1361303,36.985065,7334.1865,2.3618002,0
311.96558,504.89853,523.111,198.46452,1.3670664,5.623995,26894.562,6.049415,0
195.30699,701.4591,292.72766,125.20144,4.224288,10.822938,14192.566,3.8483233,0
236.92223,654.5891,560.0311,197.07718,3.269118,20.625805,30247.246,7.123616,0
173.77103,827.32135,113.021866,111.45471,2.1637087,48.57852,11700.29,3.7598646,0
280.2355,644.51447,379.33044,148.53453,4.2796264,37.417786,19238.57,5.2693977,0
288.9429,1341.4827,268.5633,117.78299,3.65132,25.829676,21404.887,5.2669425,0
271.44183,392.50818,360.99054,125.57133,2.140875,16.065994,12156.804,3.6377597,0
525.36554,860.58417,417.39572,185.04779,2.4273145,42.97674,36797.746,8.367503,0
280.69382,1249.7988,198.12701,103.00089,3.9339383,30.746607,16296.206,4.325769,0
175.85855,1413.5217,234.48364,130.4917,2.635276,48.07965,23815.217,6.2773046,0
228.90009,735.25555,277.33975,108.44292,3.3273785,24.682388,12520.542,3.3956587,0
523.9684,358.01764,524.2041,199.41039,3.6519783,26.31536,26354.803,7.05194,0
152.87914,1070.6787,116.359436,88.61357,2.3574364,31.776543,9789.191,3.147261,0
173.9406,1545.9795,148.3335,109.29773,1.0286975,46.753128,18464.936,5.1661305,0
89.07851,1638.913,151.79099,66.0912,2.924191,21.464346,8019.404,3.0334218,0
143.04024,1316.7289,177.59189,60.49645,3.7737875,17.544485,7071.542,2.3673077,0
341.89905,1293.3013,358.60913,170.59793,1.0844274,35.35183,39066.906,7.9466486,0
402.99924,845.20953,310.1071,141.32655,2.2107735,20.817219,22606.895,5.1221347,0
184.60747,635.9938,471.18967,174.81683,3.9046347,10.132462,23134.63,5.733335,0
253.6396,1256.1906,178.27773,85.586174,3.0408003,41.049896,12346.33,3.5526936,0
216.07774,625.04333,324.77286,168.56978,4.875053,34.2397,20819.701,5.676707,0
326.32312,739.92786,420.40347,179.03804,3.8675203,39.023964,28594.66,7.1455617,0
224.68283,1118.9641,385.92508,129.13394,2.5791023,9.516512,21563.49,5.123967,0
158.37561,557.73505,390.587,141.13553,3.7600176,11.236548,14745.471,4.079973,0
194.80536,793.28845,209.76631,172.08405,3.1511414,46.779556,23927.686,6.486092,0
392.21683,727.1071,272.41238,150.388,3.4642768,29.113121,21932.662,5.259935,0
218.23235,1157.7213,550.5995,198.37619,2.6924489,7.7918367,45744.066,8.747857,0
176.79218,1142.5795,324.14517,111.16504,4.189819,17.860226,16460.904,4.394459,0
121.66609,1573.1251,197.48793,72.10708,2.136602,43.883247,9645.247,3.3985138,0
136.31769,1495.4683,113.44245,69.90867,3.4733512,35.338036,8566.812,3.0360968,0
57.98166,1655.1007,108.83024,55.56401,4.06662,5.2163005,5622.6567,2.5222821,0
106.89588,1605.5117,118.53569,55.98583,2.5623965,48.160286,6316.509,2.5799458,0
209.8772,1114.0956,228.08334,196.02391,1.0290029,47.589428,39969.938,8.821754,0
437.35934,431.84073,311.54388,154.59393,3.4939616,13.319676,18281.33,5.392888,0
192.38898,744.7684,215.98953,83.76325,2.1765506,19.83743,8536.027,2.401016,0
237.33195,1266.1647,350.44724,122.323296,4.346761,12.161538,21591.701,5.2381983,0
279.46674,1057.3914,167.07826,112.944885,4.305212,1.3736588,16324.305,4.3325415,0
237.67857,513.5528,356.99722,127.71829,3.9084404,1.5519323,13360.492,3.4620664,0
423.49194,588.08765,274.06693,162.8724,3.7842515,34.500984,22067.713,5.508267,0
211.86092,1215.4637,244.72015,142.43571,4.1694365,20.63698,25087.178,6.028236,0
331.45572,726.7885,198.16977,128.93497,3.1296763,11.763678,16480.693,4.1801825,0
416.2877,331.03986,389.47787,147.58676,1.7225192,39.814724,16010.329,4.474223,0
196.60541,596.4768,307.28305,147.21274,2.8917866,43.07053,16168.4,4.8665385,0
341.31567,1310.7351,315.3345,123.67921,4.763358,6.8370485,23840.123,5.530655,0
495.77225,1216.9208,174.32288,170.8149,3.6984978,35.53937,38268.523,8.376409,0
126.845955,1562.8446,178.0634,100.36572,3.3481114,37.51266,15755.569,4.684642,0
242.03351,625.2155,418.9482,176.9386,3.0003386,31.71999,23778.834,6.0969615,0
458.63623,715.9755,290.31802,180.24219,4.689287,47.723526,29298.002,7.456071,0
143.23528,1560.7673,102.799355,96.655205,1.2351202,6.8945284,14490.118,4.5084686,0
233.20264,620.80444,246.84811,101.08062,3.5197618,30.787554,10435.2,2.9875474,0
287.91742,1399.8685,170.01639,96.93012,1.0881512,37.963715,16043.439,4.2435617,0
377.77072,901.26294,258.66296,152.34244,3.8705049,14.985859,25144.154,5.831184,0
193.12357,1390.7191,196.58928,138.41994,2.0078065,12.608729,25891.0,6.172554,0
319.6166,886.6243,227.7218,175.77968,1.4282762,6.862222,29414.412,6.6614313,0
303.66113,216.0376,537.28815,183.28032,3.117235,13.41094,16752.213,4.6581135,0
392.50784,893.684,424.9648,189.88872,2.6859374,12.169426,36824.06,7.527998,0
107.67377,1189.6686,178.18753,85.31499,4.0812016,26.091957,9754.654,3.226397,0
472.10226,886.40717,372.715,181.43262,3.0012481,3.146947,35065.668,7.251595,0
210.38506,1531.9879,139.97755,86.41608,4.119895,22.384195,13214.899,3.9082544,0
217.28413,511.31152,338.82846,185.69595,1.3405824,49.578636,21184.74,6.763426,0
181.29216,1091.2866,212.55054,105.893906,4.199839,33.148926,14107.811,4.0323663,0
331.5592,513.7194,493.18127,198.19281,1.6948978,8.613448,27158.34,6.1610594,0
167.90755,597.0478,360.01755,126.55125,3.055139,1.8837826,13197.871,3.5332236,0
132.21242,1361.5118,159.60953,61.817196,2.7853043,14.919192,7109.116,2.4759128,0
414.0758,1252.5614,241.96179,144.22844,1.859887,9.69763,29508.496,6.3482127,0
203.04639,899.0346,195.8943,72.705414,1.8913658,35.3464,8082.4316,2.4048607,0
126.15114,837.4016,130.66945,65.759056,1.5622656,1.391302,5578.2803,1.8794086,0
253.65446,593.27924,256.66428,87.23434,3.4460719,1.2895303,9206.48,2.3060007,0
173.38504,1565.2017,256.0385,115.16428,2.7643652,18.516462,21175.785,5.4281573,0
523.4587,785.61383,448.53204,183.48955,1.6379949,21.673635,34642.387,7.0999165,0
112.5776,1221.0135,178.17313,71.79513,4.184961,21.956518,7873.0845,2.7337635,0
389.1418,1074.7065,241.83452,194.82303,1.5281943,3.3711958,41754.41,8.576175,0
125.126976,901.0765,211.38835,116.44201,4.658198,40.428085,13304.7,4.1295624,0
357.79132,1146.0226,239.02618,125.91742,4.564607,25.685379,22017.889,5.2810907,0
241.97205,500.31433,340.60663,158.00441,3.0588958,23.812084,17057.154,4.620342,0
95.81727,1423.2831,65.07861,53.20921,1.436308,35.676422,4995.4746,2.1459196,0
250.20027,1357.4633,162.39354,119.16359,2.0285084,17.695375,20483.988,5.199522,0
77.056,1203.343,158.52022,54.867504,3.1580215,4.2248387,5028.468,1.9779289,0
228.9668,654.68463,189.71281,97.233665,4.495223,45.46386,9775.084,2.9709504,0
394.65692,365.12784,387.46768,172.2611,1.405055,13.712059,19111.115,7.8004317,0
125.69506,1639.0305,75.89904,53.38032,2.4494195,40.034424,6001.576,2.432334,0
367.79938,1198.1923,363.66794,132.92097,2.7038212,36.53895,25723.094,6.1219316,0
400.91388,1026.0535,232.26654,140.77406,4.6837444,3.7800884,24616.178,5.704969,0
119.13576,1593.535,168.9479,103.05018,2.0799048,11.916066,16520.516,4.7755356,0
152.08188,785.62494,262.72662,132.53343,3.2981622,6.5371585,15560.412,4.273444,0
212.83617,966.0886,200.81236,188.16615,4.4380407,14.343868,32833.492,8.102413,0
111.20837,965.02826,127.51007,63.030754,4.3138895,30.785635,5502.0166,2.0187712,0
104.142784,852.58435,123.57031,56.833412,1.8980572,25.871721,4488.3193,1.6134584,0
275.39578,453.47406,399.2912,146.38441,4.878155,22.152372,15729.109,2200.0,1
212.22897,644.18335,325.8957,181.667,4.48061,20.461586,23757.607,6.074795,0
149.86702,1050.3351,127.29779,123.7212,1.9536623,27.58974,16121.579,4.7036395,0
131.2213,916.6079,72.85296,55.38989,4.4429946,24.784143,4574.5225,1.6793908,0
167.04019,1380.8174,148.77122,115.266846,1.9346089,11.20206,18306.053,5.016117,0
546.4216,1079.4591,300.4088,196.02928,2.1170328,13.141177,45800.82,8.73939,0
327.1345,1088.3379,132.04988,128.09398,4.290887,28.10761,20422.91,5.2838025,0
407.7076,510.66052,202.98013,141.1387,1.8650417,19.807293,16435.049,4.0637574,0
346.35434,752.1464,363.54947,140.64822,1.6226075,2.5609803,20549.873,4.6122265,0
214.1839,953.6976,528.85016,182.65866,4.8867188,37.676014,34189.684,8.420015,0
215.15533,1329.7529,159.91678,77.94483,1.6297343,26.420506,10694.585,3.1596777,0
337.08102,358.14444,408.93927,141.56078,1.5992963,26.882315,14713.763,4.077078,0
331.1977,253.41441,549.02075,193.97758,3.4109533,46.578358,19467.889,8.035129,0
143.1215,1666.0084,131.60887,60.36383,3.962751,44.122185,7763.0254,2.9130218,0
224.40515,1142.3385,120.08103,79.49922,3.207978,35.322113,9871.965,2.971662,0
222.54485,1176.8859,94.898544,91.683975,1.7584729,35.935024,11867.434,3.5452442,0
323.97723,1483.3048,162.73222,140.06766,2.9566255,15.527405,29686.871,6.866427,0
289.20407,1039.4724,420.50565,149.95528,1.8235484,32.16716,27027.828,6.291564,0
395.3265,331.32236,414.735,153.26926,3.4451683,36.76818,16482.21,4.7639427,0
194.14714,1364.6493,223.53595,97.71925,1.2892251,34.05838,14945.1455,4.199742,0
532.89966,236.19714,443.07077,193.95752,1.9516648,5.085312,21153.41,5.2335935,0
331.42032,1091.1871,257.0746,111.60029,2.7235599,25.375515,17905.338,4.404513,0
160.91386,1116.2388,235.30453,113.34168,2.5549872,19.693802,15708.396,4.281646,0
151.1132,826.7628,203.41292,79.5887,2.0212245,24.108187,7816.041,2.3540566,0
116.79567,1015.9686,253.05168,109.948166,4.0809693,3.2295156,13504.489,3.9465888,0
185.51405,1075.7751,160.93529,134.33974,4.438025,38.86659,19697.48,5.3287387,0
399.492,963.8254,362.3355,135.52924,1.1399566,20.432364,23531.182,5.1425424,0
378.88766,503.06152,143.94978,136.65405,3.6823301,6.9136577,14766.697,4.253576,0
211.44243,718.0488,185.42828,120.16851,3.516336,6.2916365,13012.873,3.681997,0
162.70764,969.6536,201.63759,73.27089,2.4062731,44.028507,7903.869,2200.0,1
385.50302,1004.34045,504.84476,171.18079,4.621979,24.530598,34756.074,7.525156,0
181.96834,754.116,462.2478,168.75452,3.1349576,3.51776,24488.262,5.7495794,0
137.27711,1418.0178,102.05827,62.631283,1.8575882,39.41044,7081.3755,2.5939896,0
157.6226,610.02356,287.96304,99.85814,3.108,10.720785,9383.7295,2.7632039,0
185.51437,1417.3632,138.11674,90.657394,1.6436636,33.60921,13024.899,3.8789601,0
200.64508,1339.0693,214.17601,74.8665,1.9376909,15.383398,10387.918,3.0479486,0
205.37683,979.69934,131.86569,73.971115,3.5753403,37.133728,8160.939,2.5232494,0
433.11755,916.5885,361.30258,185.24208,1.5793891,14.460357,36162.207,7.278982,0
382.8949,493.04745,443.9459,159.87195,2.052798,30.532667,20521.854,5.1588964,0
272.47885,558.828,334.5056,179.37595,3.7168515,23.57362,22270.37,5.7080283,0
119.72961,1150.8783,142.02773,57.910065,3.0223567,41.7677,5721.9663,2.095651,0
475.1129,840.13525,359.50583,172.11198,3.633555,16.864471,31337.334,6.755671,0
85.74046,1002.94916,100.28872,52.434826,3.1959527,26.525179,4064.3303,1.6511152,0
446.041,948.2428,259.56168,154.53874,3.5225139,47.940235,27704.918,6.7193465,0
272.47266,1355.7365,273.35175,141.08853,2.919961,49.20261,28151.611,7.0699983,0
506.5706,548.785,249.55295,176.88264,3.1884665,45.24639,24838.467,6.4017935,0
222.33821,1179.8864,196.73193,178.09885,1.672748,12.986685,35369.42,7.9800444,0
424.68994,996.14374,322.2548,150.93973,4.6977234,18.609661,27877.416,6.1786256,0
149.76117,699.16846,167.02728,65.28702,1.4247215,5.4816446,5651.125,1.6835947,0
388.62262,1009.7777,409.423,177.87486,4.7428155,34.321037,36053.535,7.9248195,0
80.886086,1627.8328,94.486404,50.591377,2.2467656,43.436203,5085.3296,2.272272,0
259.2305,1467.665,223.1888,86.78054,4.9475904,38.642033,14240.718,4.0952396,0
295.846,511.95953,368.7657,131.31096,2.5635138,47.18274,14806.466,4.8740344,0
152.9919,1075.4398,159.40381,74.33745,2.6969705,7.699907,8060.717,2.5578992,0
318.78778,1381.9377,288.88635,183.45488,3.2661552,17.533398,45255.504,8.882893,0
85.00201,1277.5193,133.83223,65.05541,1.9698653,46.87644,6434.7393,2.5943148,0
76.829155,1296.5112,86.97491,56.250103,4.9206905,24.08321,4936.707,2.1625164,0
124.78409,986.62054,130.7714,59.7777,1.7586249,23.384596,5457.9956,1.842735,0
78.985565,1008.2671,117.52342,60.295616,3.6466403,37.164948,4831.9185,1.9401122,0
118.301155,1209.4379,146.05495,53.64874,2.8963704,12.263147,5408.868,1.9533546,0
272.32523,1145.7969,260.40973,107.452446,4.6512933,31.345745,16679.328,4.402804,0
130.89043,997.1239,130.25977,103.34012,4.8064237,42.57716,11422.462,3.7426183,0
289.19376,1065.863,253.34064,189.28545,2.2521796,37.77728,37903.824,8.156358,0
436.6846,74.77866,492.51273,181.89877,1.8978753,32.977497,14552.723,4.736084,0
556.2974,749.3761,543.7731,188.29965,4.1923923,25.622208,36460.56,7.898169,0
235.51424,575.6227,194.18748,103.01411,3.5404696,35.53249,9900.974,2.8613815,0
206.98509,606.0054,277.4045,166.08844,3.5192833,41.772724,19346.918,5.516301,0
378.1373,508.49695,250.5321,142.64526,2.691239,11.172767,16532.906,4.1147037,0
236.02605,1172.2424,201.17401,113.78971,1.2141055,21.702837,17271.15,4.420066,0
83.38904,982.46594,93.73424,55.84698,3.944286,36.773937,4241.7686,1.7619828,0
187.6175,637.89545,214.18295,178.48726,4.248359,26.291174,21422.777,6.091418,0
184.65047,1214.549,73.170944,61.84444,4.257616,29.272701,6824.081,2.3458579,0
289.63278,696.3615,424.1758,175.9017,2.7854512,11.819298,26197.543,5.985297,0
159.11394,1500.778,128.18301,53.891285,1.5734276,22.636665,6569.715,2.3121314,0
197.81674,1364.4083,282.70297,133.38072,3.768124,7.1243076,24769.227,5.8920765,0
126.843506,1256.8656,162.85603,66.98163,1.3695081,24.354517,7426.734,2.537602,0
173.7114,1375.7893,194.09323,67.75129,3.7415807,29.0664,8859.411,2.8591945,0
455.0655,775.5467,587.0052,199.1813,1.0012016,39.006077,38806.637,8.862383,0
417.3108,693.34235,403.12808,160.60321,1.8097953,21.599314,24920.379,5.557453,0
436.82843,1064.9338,396.55594,175.22641,2.192564,36.323776,37290.918,7.883408,0
146.02708,973.29047,233.23636,95.00468,3.9190104,6.52687,10897.151,3.2275045,0
165.80919,978.61896,166.56285,75.980484,4.183164,47.635227,8073.463,2.7277312,0
356.90363,1319.8821,301.07578,125.252556,1.0820559,41.96647,24516.281,5.842857,0
506.59662,197.43051,353.3168,181.43497,2.0217142,26.572233,17538.068,4.7419615,0
295.4658,1416.3822,152.6157,143.1695,2.7797797,14.071147,29117.826,6.952563,0
362.20282,847.9051,147.27069,142.61548,2.962642,15.9541645,20827.121,5.426493,0
191.9374,973.96136,492.01147,172.16307,2.2862961,18.039114,30861.984,6.853979,0
331.13367,631.4464,183.3049,136.13838,1.3767034,36.04857,16152.775,4.134555,0
327.90454,685.9766,228.79997,117.80186,4.4211235,37.708046,14485.754,3.8511772,0
225.21162,717.7552,188.15984,105.8538,3.8857992,38.22899,11260.737,3.2922468,0
179.33542,1095.6293,290.5682,110.16625,2.44421,17.574583,15571.511,4.1749554,0
112.0455,918.0659,106.58152,78.80611,3.9164104,38.462437,6918.7095,2.5177171,0
184.35788,837.3173,149.94064,107.96681,4.241998,47.63772,11718.677,3.6336012,0
264.7201,685.9487,371.16946,175.0838,1.3117145,17.994253,24815.543,5.7224593,0
262.5546,658.5832,339.5887,192.8004,3.7900488,46.718353,27556.04,7.5218425,0
409.62906,533.7382,397.29858,191.55553,1.475403,6.825036,26910.082,5.997029,0
138.94063,886.5649,86.51935,63.144627,3.7994294,49.739243,5380.159,1.9628422,0
294.2148,1246.5352,224.97551,156.93462,1.6506349,17.51288,31255.297,6.789986,0
256.5157,623.99365,296.7413,168.51022,2.1006417,49.983345,21212.719,6.3076854,0
148.49602,734.4466,124.210754,54.12783,2.087493,13.969853,4625.1235,1.4087299,0
81.86097,886.10645,148.04524,62.570515,2.4389427,44.043694,4929.7007,1.975764,0
