a,b,c,d,n,t,D
237.33195,1266.1647,350.44724,122.323296,4.346761,12.161538,5.2381983
279.46674,1057.3914,167.07826,112.944885,4.305212,1.3736588,4.3325415
237.67857,513.5528,356.99722,127.71829,3.9084404,1.5519323,3.4620664
423.49194,588.08765,274.06693,162.8724,3.7842515,34.500984,5.508267
211.86092,1215.4637,244.72015,142.43571,4.1694365,20.63698,6.028236
331.45572,726.7885,198.16977,128.93497,3.1296763,11.763678,4.1801825
416.2877,331.03986,389.47787,147.58676,1.7225192,39.814724,4.474223
196.60541,596.4768,307.28305,147.21274,2.8917866,43.07053,4.8665385
341.31567,1310.7351,315.3345,123.67921,4.763358,6.8370485,5.530655
495.77225,1216.9208,174.32288,170.8149,3.6984978,35.53937,8.376409
126.845955,1562.8446,178.0634,100.36572,3.3481114,37.51266,4.684642
242.03351,625.2155,418.9482,176.9386,3.0003386,31.71999,6.0969615
458.63623,715.9755,290.31802,180.24219,4.689287,47.723526,7.456071
143.23528,1560.7673,102.799355,96.655205,1.2351202,6.8945284,4.5084686
233.20264,620.80444,246.84811,101.08062,3.5197618,30.787554,2.9875474
287.91742,1399.8685,170.01639,96.93012,1.0881512,37.963715,4.2435617
377.77072,901.26294,258.66296,152.34244,3.8705049,14.985859,5.831184
193.12357,1390.7191,196.58928,138.41994,2.0078065,12.608729,6.172554
319.6166,886.6243,227.7218,175.77968,1.4282762,6.862222,6.6614313
303.66113,216.0376,537.28815,183.28032,3.117235,13.41094,4.6581135
392.50784,893.684,424.9648,189.88872,2.6859374,12.169426,7.527998
107.67377,1189.6686,178.18753,85.31499,4.0812016,26.091957,3.226397
472.10226,886.40717,372.715,181.43262,3.0012481,3.146947,7.251595
210.38506,1531.9879,139.97755,86.41608,4.119895,22.384195,3.9082544
217.28413,511.31152,338.82846,185.69595,1.3405824,49.578636,6.763426
181.29216,1091.2866,212.55054,105.893906,4.199839,33.148926,4.0323663
331.5592,513.7194,493.18127,198.19281,1.6948978,8.613448,6.1610594
167.90755,597.0478,360.01755,126.55125,3.055139,1.8837826,3.5332236
132.21242,1361.5118,159.60953,61.817196,2.7853043,14.919192,2.4759128
414.0758,1252.5614,241.96179,144.22844,1.859887,9.69763,6.3482127
203.04639,899.0346,195.8943,72.705414,1.8913658,35.3464,2.4048607
126.15114,837.4016,130.66945,65.759056,1.5622656,1.391302,1.8794086
253.65446,593.27924,256.66428,87.23434,3.4460719,1.2895303,2.3060007
173.38504,1565.2017,256.0385,115.16428,2.7643652,18.516462,5.4281573
523.4587,785.61383,448.53204,183.48955,1.6379949,21.673635,7.0999165
112.5776,1221.0135,178.17313,71.79513,4.184961,21.956518,2.7337635
389.1418,1074.7065,241.83452,194.82303,1.5281943,3.3711958,8.576175
125.126976,901.0765,211.38835,116.44201,4.658198,40.428085,4.1295624
357.79132,1146.0226,239.02618,125.91742,4.564607,25.685379,5.2810907
241.97205,500.31433,340.60663,158.00441,3.0588958,23.812084,4.620342
95.81727,1423.2831,65.07861,53.20921,1.436308,35.676422,2.1459196
250.20027,1357.4633,162.39354,119.16359,2.0285084,17.695375,5.199522
77.056,1203.343,158.52022,54.867504,3.1580215,4.2248387,1.9779289
228.9668,654.68463,189.71281,97.233665,4.495223,45.46386,2.9709504
394.65692,365.12784,387.46768,172.2611,1.405055,13.712059,7.8004317
125.69506,1639.0305,75.89904,53.38032,2.4494195,40.034424,2.432334
367.79938,1198.1923,363.66794,132.92097,2.7038212,36.53895,6.1219316
400.91388,1026.0535,232.26654,140.77406,4.6837444,3.7800884,5.704969
119.13576,1593.535,168.9479,103.05018,2.0799048,11.916066,4.7755356
152.08188,785.62494,262.72662,132.53343,3.2981622,6.5371585,4.273444
212.83617,966.0886,200.81236,188.16615,4.4380407,14.343868,8.102413
111.20837,965.02826,127.51007,63.030754,4.3138895,30.785635,2.0187712
104.142784,852.58435,123.57031,56.833412,1.8980572,25.871721,1.6134584
212.22897,644.18335,325.8957,181.667,4.48061,20.461586,6.074795
149.86702,1050.3351,127.29779,123.7212,1.9536623,27.58974,4.7036395
131.2213,916.6079,72.85296,55.38989,4.4429946,24.784143,1.6793908
167.04019,1380.8174,148.77122,115.266846,1.9346089,11.20206,5.016117
546.4216,1079.4591,300.4088,196.02928,2.1170328,13.141177,8.73939
327.1345,1088.3379,132.04988,128.09398,4.290887,28.10761,5.2838025
407.7076,510.66052,202.98013,141.1387,1.8650417,19.807293,4.0637574
346.35434,752.1464,363.54947,140.64822,1.6226075,2.5609803,4.6122265
214.1839,953.6976,528.85016,182.65866,4.8867188,37.676014,8.420015
215.15533,1329.7529,159.91678,77.94483,1.6297343,26.420506,3.1596777
337.08102,358.14444,408.93927,141.56078,1.5992963,26.882315,4.077078
331.1977,253.41441,549.02075,193.97758,3.4109533,46.578358,8.035129
143.1215,1666.0084,131.60887,60.36383,3.962751,44.122185,2.9130218
224.40515,1142.3385,120.08103,79.49922,3.207978,35.322113,2.971662
222.54485,1176.8859,94.898544,91.683975,1.7584729,35.935024,3.5452442
323.97723,1483.3048,162.73222,140.06766,2.9566255,15.527405,6.866427
289.20407,1039.4724,420.50565,149.95528,1.8235484,32.16716,6.291564
395.3265,331.32236,414.735,153.26926,3.4451683,36.76818,4.7639427
194.14714,1364.6493,223.53595,97.71925,1.2892251,34.05838,4.199742
532.89966,236.19714,443.07077,193.95752,1.9516648,5.085312,5.2335935
331.42032,1091.1871,257.0746,111.60029,2.7235599,25.375515,4.404513
160.91386,1116.2388,235.30453,113.34168,2.5549872,19.693802,4.281646
151.1132,826.7628,203.41292,79.5887,2.0212245,24.108187,2.3540566
116.79567,1015.9686,253.05168,109.948166,4.0809693,3.2295156,3.9465888
185.51405,1075.7751,160.93529,134.33974,4.438025,38.86659,5.3287387
399.492,963.8254,362.3355,135.52924,1.1399566,20.432364,5.1425424
378.88766,503.06152,143.94978,136.65405,3.6823301,6.9136577,4.253576
211.44243,718.0488,185.42828,120.16851,3.516336,6.2916365,3.681997
385.50302,1004.34045,504.84476,171.18079,4.621979,24.530598,7.525156
181.96834,754.116,462.2478,168.75452,3.1349576,3.51776,5.7495794
137.27711,1418.0178,102.05827,62.631283,1.8575882,39.41044,2.5939896
157.6226,610.02356,287.96304,99.85814,3.108,10.720785,2.7632039
185.51437,1417.3632,138.11674,90.657394,1.6436636,33.60921,3.8789601
200.64508,1339.0693,214.17601,74.8665,1.9376909,15.383398,3.0479486
205.37683,979.69934,131.86569,73.971115,3.5753403,37.133728,2.5232494
433.11755,916.5885,361.30258,185.24208,1.5793891,14.460357,7.278982
382.8949,493.04745,443.9459,159.87195,2.052798,30.532667,5.1588964
272.47885,558.828,334.5056,179.37595,3.7168515,23.57362,5.7080283
119.72961,1150.8783,142.02773,57.910065,3.0223567,41.7677,2.095651
475.1129,840.13525,359.50583,172.11198,3.633555,16.864471,6.755671
85.74046,1002.94916,100.28872,52.434826,3.1959527,26.525179,1.6511152
446.041,948.2428,259.56168,154.53874,3.5225139,47.940235,6.7193465
272.47266,1355.7365,273.35175,141.08853,2.919961,49.20261,7.0699983
506.5706,548.785,249.55295,176.88264,3.1884665,45.24639,6.4017935
222.33821,1179.8864,196.73193,178.09885,1.672748,12.986685,7.9800444
424.68994,996.14374,322.2548,150.93973,4.6977234,18.609661,6.1786256
149.76117,699.16846,167.02728,65.28702,1.4247215,5.4816446,1.6835947
388.62262,1009.7777,409.423,177.87486,4.7428155,34.321037,7.9248195
80.886086,1627.8328,94.486404,50.591377,2.2467656,43.436203,2.272272
259.2305,1467.665,223.1888,86.78054,4.9475904,38.642033,4.0952396
295.846,511.95953,368.7657,131.31096,2.5635138,47.18274,4.8740344
152.9919,1075.4398,159.40381,74.33745,2.6969705,7.699907,2.5578992
318.78778,1381.9377,288.88635,183.45488,3.2661552,17.533398,8.882893
85.00201,1277.5193,133.83223,65.05541,1.9698653,46.87644,2.5943148
76.829155,1296.5112,86.97491,56.250103,4.9206905,24.08321,2.1625164
124.78409,986.62054,130.7714,59.7777,1.7586249,23.384596,1.842735
78.985565,1008.2671,117.52342,60.295616,3.6466403,37.164948,1.9401122
118.301155,1209.4379,146.05495,53.64874,2.8963704,12.263147,1.9533546
272.32523,1145.7969,260.40973,107.452446,4.6512933,31.345745,4.402804
130.89043,997.1239,130.25977,103.34012,4.8064237,42.57716,3.7426183
289.19376,1065.863,253.34064,189.28545,2.2521796,37.77728,8.156358
436.6846,74.77866,492.51273,181.89877,1.8978753,32.977497,4.736084
556.2974,749.3761,543.7731,188.29965,4.1923923,25.622208,7.898169
235.51424,575.6227,194.18748,103.01411,3.5404696,35.53249,2.8613815
206.98509,606.0054,277.4045,166.08844,3.5192833,41.772724,5.516301
378.1373,508.49695,250.5321,142.64526,2.691239,11.172767,4.1147037
236.02605,1172.2424,201.17401,113.78971,1.2141055,21.702837,4.420066
83.38904,982.46594,93.73424,55.84698,3.944286,36.773937,1.7619828
187.6175,637.89545,214.18295,178.48726,4.248359,26.291174,6.091418
184.65047,1214.549,73.170944,61.84444,4.257616,29.272701,2.3458579
289.63278,696.3615,424.1758,175.9017,2.7854512,11.819298,5.985297
159.11394,1500.778,128.18301,53.891285,1.5734276,22.636665,2.3121314
197.81674,1364.4083,282.70297,133.38072,3.768124,7.1243076,5.8920765
126.843506,1256.8656,162.85603,66.98163,1.3695081,24.354517,2.537602
173.7114,1375.7893,194.09323,67.75129,3.7415807,29.0664,2.8591945
455.0655,775.5467,587.0052,199.1813,1.0012016,39.006077,8.862383
417.3108,693.34235,403.12808,160.60321,1.8097953,21.599314,5.557453
436.82843,1064.9338,396.55594,175.22641,2.192564,36.323776,7.883408
146.02708,973.29047,233.23636,95.00468,3.9190104,6.52687,3.2275045
165.80919,978.61896,166.56285,75.980484,4.183164,47.635227,2.7277312
356.90363,1319.8821,301.07578,125.252556,1.0820559,41.96647,5.842857
506.59662,197.43051,353.3168,181.43497,2.0217142,26.572233,4.7419615
295.4658,1416.3822,152.6157,143.1695,2.7797797,14.071147,6.952563
362.20282,847.9051,147.27069,142.61548,2.962642,15.9541645,5.426493
191.9374,973.96136,492.01147,172.16307,2.2862961,18.039114,6.853979
331.13367,631.4464,183.3049,136.13838,1.3767034,36.04857,4.134555
327.90454,685.9766,228.79997,117.80186,4.4211235,37.708046,3.8511772
225.21162,717.7552,188.15984,105.8538,3.8857992,38.22899,3.2922468
179.33542,1095.6293,290.5682,110.16625,2.44421,17.574583,4.1749554
112.0455,918.0659,106.58152,78.80611,3.9164104,38.462437,2.5177171
184.35788,837.3173,149.94064,107.96681,4.241998,47.63772,3.6336012
264.7201,685.9487,371.16946,175.0838,1.3117145,17.994253,5.7224593
262.5546,658.5832,339.5887,192.8004,3.7900488,46.718353,7.5218425
409.62906,533.7382,397.29858,191.55553,1.475403,6.825036,5.997029
138.94063,886.5649,86.51935,63.144627,3.7994294,49.739243,1.9628422
294.2148,1246.5352,224.97551,156.93462,1.6506349,17.51288,6.789986
256.5157,623.99365,296.7413,168.51022,2.1006417,49.983345,6.3076854
148.49602,734.4466,124.210754,54.12783,2.087493,13.969853,1.4087299
81.86097,886.10645,148.04524,62.570515,2.4389427,44.043694,1.975764
137.43764,1098.241,110.37646,92.73072,2.823737,31.03606,3.3857367
292.17734,678.6811,331.63272,137.57349,4.5508394,46.02526,5.24227
127.53458,1253.7101,328.6496,120.46959,1.7796674,34.269848,5.203868
202.56378,961.8666,354.19543,159.6559,1.0889627,43.253395,6.588217
465.6229,1013.4814,274.66882,156.05533,4.0816317,40.701138,6.78723
210.3365,1052.566,148.28784,92.87206,4.8965125,10.016398,3.3772182
139.5965,1287.4211,101.96506,50.368088,1.8503424,28.922344,1.9120634
170.83362,1560.1472,135.25441,58.710205,2.660196,18.077394,2.6139283
253.47375,645.19696,327.66367,143.83011,1.8146614,14.486536,4.3612056
122.404655,1519.0135,123.46208,50.78663,3.166044,21.375704,2.1734731
160.49371,865.55255,205.28816,122.0424,3.156959,46.999905,4.3478317
239.8187,1581.7638,136.83052,106.797356,2.0590038,47.09924,5.141532
155.84299,1570.7958,113.24765,95.095604,2.828349,9.444477,4.4307504
255.55167,1292.1345,178.83308,132.40239,4.413161,49.725533,6.071291
215.98697,1212.5336,296.97217,149.29802,3.7085452,19.385168,6.3450027
94.15361,1010.6496,99.83469,80.29187,3.2346165,22.791145,2.6844614
242.87541,807.66223,189.79787,103.078896,4.117453,44.47501,3.4681427
288.94998,892.50415,394.86594,144.4841,2.917633,6.9513955,5.25387
331.89233,514.49274,183.11092,123.759155,1.1050048,43.193714,3.4302592
189.95715,812.8122,373.17957,177.38997,4.405906,15.257676,6.4923115
185.01091,1373.8167,326.86038,113.75739,2.4628074,24.585312,5.078038
353.31363,1004.0011,260.38754,184.48248,4.5855913,35.674397,7.8777914
125.1622,1546.6348,97.97648,73.02047,3.6618903,2.5735855,3.241874
486.05017,556.258,386.35995,180.21365,4.581258,15.910538,6.2076025
172.66513,925.031,181.27333,80.404366,1.9355001,22.068954,2.569053
352.0415,1020.91455,302.87723,123.05132,4.4036217,23.769295,4.8807707
105.13469,1273.4774,98.76727,71.16743,1.1862814,42.991104,2.7330282
150.80893,883.43634,111.11359,57.93543,1.3275485,9.365007,1.6896042
120.58159,1225.9567,78.24429,56.190414,3.6720438,17.233269,2.0764024
425.0539,354.0777,361.30078,195.25117,4.906436,29.752094,9.337391
313.357,1102.2926,344.91608,192.8486,3.4945025,8.30025,8.342819
276.60272,800.261,419.53458,158.57361,1.1161976,20.699888,5.538532
331.98456,469.7031,426.37357,162.90434,4.3859057,1.1260152,5.020372
187.97006,1389.7451,259.90427,132.06854,1.8173712,26.490747,5.8763347
119.25794,729.3723,179.20575,107.83248,2.74214,23.963663,3.1669939
114.26677,1044.4984,95.44561,93.77551,4.3967776,37.950268,3.4232135
280.82324,661.7221,188.27472,164.98906,2.635063,47.314907,5.751661
143.71103,752.45325,192.11386,82.12563,2.5753691,27.533237,2.3584342
411.55,822.57086,182.86987,179.18797,4.759267,42.939583,7.38419
481.47665,532.93176,206.99155,199.40541,3.7713182,31.042053,7.408154
391.04758,794.91296,225.90044,183.96358,3.2087135,23.475416,7.106851
389.55496,852.2456,217.55026,143.28352,4.892918,9.363661,5.32634
323.018,638.78845,340.06238,124.9058,4.6079698,17.973818,3.9457493
142.30962,1115.6027,121.5523,78.10683,4.6672964,44.40625,2.874832
124.369606,845.44196,139.78432,102.0155,3.1788802,13.975197,3.266294
177.67433,1016.7305,447.99283,151.13419,1.8073728,13.481705,5.854134
175.14836,721.02997,200.9725,138.39449,3.604257,26.382877,4.4257727
169.66652,1593.3677,164.80374,78.83311,2.8176644,19.816986,3.585668
245.77286,687.62976,93.4373,82.2344,1.4880075,7.7784553,2.3133066
138.63924,1750.073,106.94223,58.238564,3.3617194,3.8951025,2.7903707
102.98106,1603.9037,73.818405,73.34706,2.1345007,4.6301403,3.3768375
236.91315,1107.4233,171.24306,153.57028,4.214518,19.201218,6.503693
103.27861,1536.5936,143.86813,68.01299,1.47314,32.67554,2.9923291
425.39505,874.0499,261.26556,151.65533,1.8299345,40.789154,5.853707
366.69357,864.9324,282.89798,146.77734,2.8304913,20.644804,5.3923206
200.83585,861.5587,154.6807,91.59458,4.1203265,29.281887,2.931827
71.089134,1501.6058,73.38647,57.432537,2.3435092,14.592437,2.4282477
155.43901,1217.1481,159.51619,59.522514,4.880839,45.803154,2.4170222
177.91884,1264.5026,230.07515,123.80243,4.1012635,9.941582,5.1708465
216.1995,867.68787,463.70215,194.76028,4.60458,42.1793,8.746146
223.89867,1013.5629,208.31953,134.59193,3.625552,31.1911,5.110779
217.39987,611.13434,264.15872,101.80663,3.6717367,4.477326,2.8112285
342.9415,1037.0165,259.59296,140.76202,1.5444038,5.074143,5.40691
247.18167,604.4362,233.06544,125.254364,3.5522435,25.32488,3.6430151
167.67397,1301.7087,160.411,68.90867,4.87108,9.897371,2.7403197
290.9499,953.23517,404.9527,168.436,2.6097832,31.555916,6.844168
153.88487,973.34753,332.53674,147.00327,1.2486874,19.948895,5.4073853
166.95407,1336.0028,165.03276,56.175602,4.180058,14.041005,2.2565024
371.02203,969.78345,405.0005,190.98154,2.8789535,44.512505,8.853236
172.40019,1105.232,294.12665,108.90876,3.7762668,45.598965,4.6903048
454.9963,966.05096,409.4512,162.95497,2.2430875,5.209239,6.5398226
503.9974,773.3441,237.32701,185.7434,2.0382054,39.546482,7.3099375
152.0993,1056.2634,399.53622,150.08286,2.3925061,20.476286,5.9509974
203.31366,953.3391,294.07764,98.76228,2.7258694,20.634413,3.4580245
99.23418,1351.594,183.41885,94.87965,4.239148,40.338562,4.0761957
436.06738,362.0889,238.95265,190.55162,1.6148292,24.516714,14.516105
488.5437,971.1918,372.3479,188.77577,2.7207644,18.841862,7.9277835
119.494934,1104.5288,103.19557,72.92408,4.2565837,36.33072,2.5812256
107.35352,1035.015,110.72258,92.58885,3.2194026,7.7727795,3.2913888
244.04645,648.983,194.80733,82.54438,4.848565,23.294355,2.2745836
219.45331,1367.9562,218.62114,82.83849,3.0975494,20.848728,3.5061014
211.85524,982.0805,244.72563,85.4395,4.1185284,18.975534,2.9815545
82.67021,1736.2192,124.074425,65.959335,3.3317444,25.844698,3.152324
79.84177,1538.8474,80.86718,56.252457,4.603444,37.995785,2.446449
271.06717,634.70374,285.98438,171.71274,3.7048557,13.942862,5.6062894
359.08743,534.1983,215.86641,138.27371,1.3125902,23.224258,3.876413
90.31126,1042.2598,84.27933,59.50654,2.5690548,28.070051,1.9175974
238.60123,1368.1888,345.83762,161.1438,2.9578862,38.034534,7.859491
476.96423,484.89838,319.4575,190.41779,4.5819693,38.168106,6.818483
191.20842,1643.2002,145.64151,94.86668,4.6037993,46.45452,4.6684456
336.50003,568.36096,205.90773,132.96974,3.891772,9.566807,3.9564466
221.98398,738.8487,370.63345,179.27219,1.6377765,24.733225,6.190001
102.240265,1362.5217,203.9301,96.48379,3.3189921,45.096607,4.2616386
191.25616,731.4852,411.0491,184.1047,4.708515,19.79025,6.6314244
171.63963,892.36597,328.81262,118.963615,3.6830072,38.992317,4.4966903
192.68883,981.01416,421.6279,192.52118,4.1628814,38.951717,8.50616
80.579254,1512.8741,68.85517,55.152554,4.8598614,17.408789,2.3733597
154.08406,1448.4298,310.2697,124.21905,4.4481025,36.93128,5.9760995
238.96652,330.48422,458.11557,167.40894,1.1520047,36.80316,4.9145107
96.47783,882.98755,150.89493,56.09627,3.5811548,15.5176525,1.6380744
70.07797,844.69147,127.08777,61.109924,3.0980606,18.679625,1.7096488
269.02023,1032.2423,335.48495,118.32026,3.9418032,44.07773,5.1756177
178.56676,640.4783,217.09502,109.3826,1.9880292,4.2737346,3.040533
267.50214,378.11435,517.59064,174.00926,3.1494985,46.73752,7.239002
300.22137,908.302,189.47261,107.48517,2.9478204,13.436491,3.7356331
268.5392,888.1962,234.86166,114.116455,3.0816765,15.39922,3.8958848
313.60352,521.99774,313.57867,170.54353,1.9803833,23.000452,5.099394
254.47983,1247.6804,156.10295,105.894905,2.13534,33.95539,4.34095
270.46616,1265.163,254.51636,180.9142,1.0034418,37.700058,8.164175
111.85159,898.6374,116.30698,84.67014,4.464047,10.02697,2.6506715
89.00757,1267.966,165.49782,66.52579,3.4097364,37.08633,2.625625
378.8882,356.725,328.6898,197.4201,4.7922235,12.298628,14.875418
223.1079,1154.0547,365.02298,198.73969,4.9199815,19.974957,8.897507
171.15115,988.73694,352.699,147.44362,4.5484295,47.60493,6.6973376
219.82008,298.44638,498.45032,171.91817,2.8990781,26.919893,4.719915
378.05048,675.9885,272.53796,185.94666,4.5812593,20.894464,6.696659
148.25739,1429.27,66.555885,56.119568,1.6922592,20.071842,2.319503
212.88992,1257.2704,151.16307,126.774475,3.4583178,7.4630947,5.426988
131.93073,932.69763,313.36716,112.77091,4.063345,12.280411,3.9005473
178.37698,1478.908,162.87259,90.50202,2.4801943,43.266384,4.0910277
164.17274,875.32947,182.71283,84.21457,1.9006584,27.094398,2.5859873
274.9279,1225.5187,357.68015,158.4054,4.454702,22.05791,7.0462008
360.18292,423.57675,227.77145,153.98044,3.370966,2.1968615,9.328878
385.49423,1220.3729,283.5948,164.17664,3.2138333,32.130333,7.4674916
164.89587,1454.7733,92.85396,68.18077,3.2362003,10.270728,2.913727
204.16385,1613.0951,163.0941,151.9767,3.5469034,13.953516,7.9476686
168.67133,605.8387,258.847,95.94215,1.0512024,9.123187,2.453159
389.65036,512.19104,450.8288,158.52954,3.1178136,22.960135,5.114376
444.40286,368.8092,276.68018,185.89175,4.0586634,33.90252,13.044958
343.6464,756.67145,168.57004,164.84615,1.5033993,18.63953,6.056096
329.1413,1199.987,172.50919,121.23873,4.9874525,45.141865,5.263113
265.96097,1029.7668,440.29993,182.44974,3.337673,32.69843,7.9489493
